query_idx,query_name,method,retrieved_name,l2,acc@0.1,recall,cosine,module,missing
56,Jazz Box - Warm Room Take,Text+LLM,Jazz Hollowbody Warm,0.5925368222149286,0.3225806451612903,0.1,0.11678109462000656,0.3333333333333333,0
57,Liquid Lead - Vintage Drive Mix,TRR,Liquid Lead Smooth,0.3992550269210635,0.782608695652174,0.8461538461538461,0.9999834498690582,1.0,0
57,Liquid Lead - Vintage Drive Mix,TRR-TopKMean,mean@5 (Liquid Lead Smooth),55.51405719637591,0.4782608695652174,0.46153846153846156,0.9996474379024491,1.0,0
57,Liquid Lead - Vintage Drive Mix,TRR-TopKWeightedMean,wmean@5 (Liquid Lead Smooth),55.345441745402916,0.4782608695652174,0.46153846153846156,0.999656645763821,1.0,0
57,Liquid Lead - Vintage Drive Mix,TRR+LLM,Liquid Lead Smooth,57.076387372743994,0.35294117647058826,0.3076923076923077,0.0025852252924701653,0.42857142857142855,0
57,Liquid Lead - Vintage Drive Mix,Text-RAG,Liquid Lead Smooth,0.3992550269210635,0.782608695652174,0.8461538461538461,0.9999834498690582,1.0,0
57,Liquid Lead - Vintage Drive Mix,Text+LLM,Liquid Lead Smooth,57.076387372743994,0.35294117647058826,0.3076923076923077,0.0025852252924701653,0.42857142857142855,0
58,Lo-Fi Hip Hop - Alt Take,TRR,Lo-Fi Hip Hop Chill,0.048308514663014696,0.9523809523809523,1.0,0.9854432769404726,1.0,0
58,Lo-Fi Hip Hop - Alt Take,TRR-TopKMean,mean@5 (Lo-Fi Hip Hop Chill),19.143856428109473,0.38095238095238093,0.3333333333333333,0.012662058773416075,1.0,0
58,Lo-Fi Hip Hop - Alt Take,TRR-TopKWeightedMean,wmean@5 (Lo-Fi Hip Hop Chill),18.7870009323072,0.38095238095238093,0.3333333333333333,0.012901855922460312,1.0,0
58,Lo-Fi Hip Hop - Alt Take,TRR+LLM,Lo-Fi Hip Hop Chill,0.48381205964952206,0.47368421052631576,0.16666666666666666,0.00046136657483656794,0.2,0
58,Lo-Fi Hip Hop - Alt Take,Text-RAG,Black Metal LoFi Raw,0.4518043019122123,0.59375,0.5,0.17276659919045292,0.25,0
58,Lo-Fi Hip Hop - Alt Take,Text+LLM,Black Metal LoFi Raw,0.4094620913442407,0.42105263157894735,0.16666666666666666,0.00011177024634287493,0.2,0
59,Midwest Emo - Warm Room Take,TRR,Midwest Emo Twinkled,0.048507347792973714,0.9230769230769231,0.8333333333333334,0.9899779874756893,1.0,0
59,Midwest Emo - Warm Room Take,TRR-TopKMean,mean@5 (Midwest Emo Twinkled),0.10419949163492434,0.8076923076923077,0.5833333333333334,0.9612315990173819,1.0,0
59,Midwest Emo - Warm Room Take,TRR-TopKWeightedMean,wmean@5 (Midwest Emo Twinkled),0.10280163451307128,0.8076923076923077,0.5833333333333334,0.9620795086853319,1.0,0
59,Midwest Emo - Warm Room Take,TRR+LLM,Midwest Emo Twinkled,0.4385753975040511,0.6153846153846154,0.5833333333333334,0.38416300325324854,0.5,0
59,Midwest Emo - Warm Room Take,Text-RAG,Midwest Emo Twinkled,0.048507347792973714,0.9230769230769231,0.8333333333333334,0.9899779874756893,1.0,0
59,Midwest Emo - Warm Room Take,Text+LLM,Midwest Emo Twinkled,0.4385753975040511,0.6153846153846154,0.5833333333333334,0.38416300325324854,0.5,0
60,Modern Djent - High Gain Forge,TRR,Modern Djent Chug,0.7378444502009266,0.7307692307692307,0.6666666666666666,0.6182870265167097,1.0,0
60,Modern Djent - High Gain Forge,TRR-TopKMean,mean@5 (Modern Djent Chug),13.0570542567697,0.6538461538461539,0.5333333333333333,0.04032699680560488,1.0,0
60,Modern Djent - High Gain Forge,TRR-TopKWeightedMean,wmean@5 (Modern Djent Chug),12.4951633392242,0.6538461538461539,0.5333333333333333,0.04200450751004609,1.0,0
60,Modern Djent - High Gain Forge,TRR+LLM,Modern Djent Chug,0.777651574391672,0.6538461538461539,0.5333333333333333,0.5143819477792497,0.75,0
60,Modern Djent - High Gain Forge,Text-RAG,Modern Djent Chug,0.7378444502009266,0.7307692307692307,0.6666666666666666,0.6182870265167097,1.0,0
60,Modern Djent - High Gain Forge,Text+LLM,Modern Djent Chug,0.777651574391672,0.6538461538461539,0.5333333333333333,0.5143819477792497,0.75,0
61,Neo-Soul Clean - Pocket Groove Cut,TRR,Neo-Soul Clean Rhythm,0.10079698458777749,0.7619047619047619,0.7272727272727273,0.9753516984345993,1.0,0
61,Neo-Soul Clean - Pocket Groove Cut,TRR-TopKMean,mean@5 (Neo-Soul Clean Rhythm),0.1953458509369249,0.6190476190476191,0.8181818181818182,0.9243375889328537,1.0,0
61,Neo-Soul Clean - Pocket Groove Cut,TRR-TopKWeightedMean,wmean@5 (Neo-Soul Clean Rhythm),0.1830683559414907,0.6190476190476191,0.8181818181818182,0.9325509640515549,1.0,0
61,Neo-Soul Clean - Pocket Groove Cut,TRR+LLM,Neo-Soul Clean Rhythm,0.10079698458777749,0.7619047619047619,0.7272727272727273,0.9753516984345993,1.0,0
61,Neo-Soul Clean - Pocket Groove Cut,Text-RAG,Neo-Soul Clean Rhythm,0.10079698458777749,0.7619047619047619,0.7272727272727273,0.9753516984345993,1.0,0
61,Neo-Soul Clean - Pocket Groove Cut,Text+LLM,Neo-Soul Clean Rhythm,0.10079698458777749,0.7619047619047619,0.7272727272727273,0.9753516984345993,1.0,0
62,Dry Funk - Sync Pulse Mix,TRR,Dry Funk Rhythm,0.47814839246555174,0.7391304347826086,0.8461538461538461,0.7884436081651222,0.8333333333333334,0
62,Dry Funk - Sync Pulse Mix,TRR-TopKMean,mean@5 (Dry Funk Rhythm),0.34284341495453596,0.6956521739130435,0.6923076923076923,0.8029188074464192,0.8333333333333334,0
62,Dry Funk - Sync Pulse Mix,TRR-TopKWeightedMean,wmean@5 (Dry Funk Rhythm),0.3517238739073248,0.6956521739130435,0.6923076923076923,0.7989694644916725,0.8333333333333334,0
62,Dry Funk - Sync Pulse Mix,TRR+LLM,Dry Funk Rhythm,0.4437875596445196,0.8095238095238095,0.8461538461538461,0.8233699177999004,1.0,0
62,Dry Funk - Sync Pulse Mix,Text-RAG,Spanky Funk,0.6240822696354769,0.37142857142857144,0.15384615384615385,0.285544876453194,0.3333333333333333,0
62,Dry Funk - Sync Pulse Mix,Text+LLM,Spanky Funk,0.5137664971419814,0.35714285714285715,0.38461538461538464,0.675780313320076,1.0,0
63,Tweed Breakup - Raw Amp Pass,TRR,Vintage Tweed Breakup,0.4935295397999726,0.8461538461538461,0.75,0.5237876444404375,1.0,0
63,Tweed Breakup - Raw Amp Pass,TRR-TopKMean,mean@5 (Vintage Tweed Breakup),28.270797383186633,0.5769230769230769,0.4166666666666667,0.0026261671050255377,1.0,0
63,Tweed Breakup - Raw Amp Pass,TRR-TopKWeightedMean,wmean@5 (Vintage Tweed Breakup),28.309571368042647,0.5769230769230769,0.4166666666666667,0.0026251152930362297,1.0,0
63,Tweed Breakup - Raw Amp Pass,TRR+LLM,Vintage Tweed Breakup,0.4935295397999726,0.8461538461538461,0.75,0.5237876444404375,1.0,0
63,Tweed Breakup - Raw Amp Pass,Text-RAG,Vintage Tweed Breakup,0.4935295397999726,0.8461538461538461,0.75,0.5237876444404375,1.0,0
63,Tweed Breakup - Raw Amp Pass,Text+LLM,Vintage Tweed Breakup,0.4935295397999726,0.8461538461538461,0.75,0.5237876444404375,1.0,0
64,Reverse Psychedelic - Studio Mix,TRR,Reverse Psychedelic Delay,0.2789053226019906,0.6551724137931034,0.5,0.5084843389623952,0.3333333333333333,0
64,Reverse Psychedelic - Studio Mix,TRR-TopKMean,mean@5 (Reverse Psychedelic Delay),21.72290545883183,0.20689655172413793,0.0,0.0058849449032478875,0.3333333333333333,0
64,Reverse Psychedelic - Studio Mix,TRR-TopKWeightedMean,wmean@5 (Reverse Psychedelic Delay),20.850150204570525,0.20689655172413793,0.0,0.006112346700781521,0.3333333333333333,0
64,Reverse Psychedelic - Studio Mix,TRR+LLM,Reverse Psychedelic Delay,0.19213982325118228,0.75,0.5,0.7118978567405326,0.5,0
64,Reverse Psychedelic - Studio Mix,Text-RAG,Reverse Psychedelic Delay,0.2789053226019906,0.6551724137931034,0.5,0.5084843389623952,0.3333333333333333,0
64,Reverse Psychedelic - Studio Mix,Text+LLM,Reverse Psychedelic Delay,0.19213982325118228,0.75,0.5,0.7118978567405326,0.5,0
65,Math Rock Crystal - Studio Mix,TRR,Math Rock Crystal Cleans,0.1944605218279546,0.5652173913043478,0.45454545454545453,0.8945496888196253,1.0,0
65,Math Rock Crystal - Studio Mix,TRR-TopKMean,mean@5 (Math Rock Crystal Cleans),0.22543112693111172,0.43478260869565216,0.45454545454545453,0.8567288333737132,1.0,0
65,Math Rock Crystal - Studio Mix,TRR-TopKWeightedMean,wmean@5 (Math Rock Crystal Cleans),0.22333602691320145,0.43478260869565216,0.45454545454545453,0.8593070709601527,1.0,0
65,Math Rock Crystal - Studio Mix,TRR+LLM,Math Rock Crystal Cleans,0.1944605218279546,0.5652173913043478,0.45454545454545453,0.8945496888196253,1.0,0
65,Math Rock Crystal - Studio Mix,Text-RAG,Math Rock Crystal Cleans,0.1944605218279546,0.5652173913043478,0.45454545454545453,0.8945496888196253,1.0,0
65,Math Rock Crystal - Studio Mix,Text+LLM,Math Rock Crystal Cleans,0.1944605218279546,0.5652173913043478,0.45454545454545453,0.8945496888196253,1.0,0
66,Saturated Rhythm - Studio Mix,TRR,Saturated Drive Rhythm,0.6068249459275714,0.8846153846153846,1.0,0.9999631269777047,0.75,0
66,Saturated Rhythm - Studio Mix,TRR-TopKMean,mean@5 (Saturated Drive Rhythm),52.9817372274502,0.3076923076923077,0.4166666666666667,0.9997848720368876,0.75,0
66,Saturated Rhythm - Studio Mix,TRR-TopKWeightedMean,wmean@5 (Saturated Drive Rhythm),52.542766952077535,0.3076923076923077,0.4166666666666667,0.9997912853506821,0.75,0
66,Saturated Rhythm - Studio Mix,TRR+LLM,Saturated Drive Rhythm,0.022505448615642045,1.0,1.0,0.9999999551321064,1.0,0
66,Saturated Rhythm - Studio Mix,Text-RAG,Saturated Drive Rhythm,0.6068249459275714,0.8846153846153846,1.0,0.9999631269777047,0.75,0
66,Saturated Rhythm - Studio Mix,Text+LLM,Saturated Drive Rhythm,0.022505448615642045,1.0,1.0,0.9999999551321064,1.0,0
67,80s Hair Metal - Steel Edge Mix,TRR,80s Hair Metal Arena,0.2908200831600713,0.7692307692307693,0.7857142857142857,0.8662646521973408,1.0,0
67,80s Hair Metal - Steel Edge Mix,TRR-TopKMean,mean@5 (80s Hair Metal Arena),13.056079662999498,0.6538461538461539,0.6428571428571429,0.03550458706722546,1.0,0
67,80s Hair Metal - Steel Edge Mix,TRR-TopKWeightedMean,wmean@5 (80s Hair Metal Arena),13.22991535002704,0.6538461538461539,0.6428571428571429,0.0350585014151738,1.0,0
67,80s Hair Metal - Steel Edge Mix,TRR+LLM,80s Hair Metal Arena,0.3266921931231584,0.5476190476190477,0.5714285714285714,0.60568084359504,0.375,0
67,80s Hair Metal - Steel Edge Mix,Text-RAG,80s Hair Metal Arena,0.009805806756909202,1.0,1.0,0.9997960990424465,1.0,0
67,80s Hair Metal - Steel Edge Mix,Text+LLM,80s Hair Metal Arena,0.3051177423006841,0.6190476190476191,0.6428571428571429,0.6751939752280924,0.375,0
68,80s Pop Clean - Open Chord Mix,TRR,80s Pop Clean Studio,0.4943716677089549,0.6666666666666666,0.9090909090909091,0.8213143822972137,1.0,0
68,80s Pop Clean - Open Chord Mix,TRR-TopKMean,mean@5 (80s Pop Clean Studio),32.93090314641632,0.5,0.6363636363636364,0.036615156271205505,1.0,0
68,80s Pop Clean - Open Chord Mix,TRR-TopKWeightedMean,wmean@5 (80s Pop Clean Studio),29.15223859351691,0.5416666666666666,0.6363636363636364,0.039080587309462296,1.0,0
68,80s Pop Clean - Open Chord Mix,TRR+LLM,80s Pop Clean Studio,0.4943716677089549,0.6666666666666666,0.9090909090909091,0.8213143822972137,1.0,0
68,80s Pop Clean - Open Chord Mix,Text-RAG,80s Pop Clean Studio,0.4943716677089549,0.6666666666666666,0.9090909090909091,0.8213143822972137,1.0,0
68,80s Pop Clean - Open Chord Mix,Text+LLM,80s Pop Clean Studio,0.4943716677089549,0.6666666666666666,0.9090909090909091,0.8213143822972137,1.0,0
69,Acoustic Sim - Open Chord Mix,TRR,Acoustic Sim Natural,0.3594509563208867,0.6190476190476191,0.6363636363636364,0.8795895213559097,1.0,0
69,Acoustic Sim - Open Chord Mix,TRR-TopKMean,mean@5 (Acoustic Sim Natural),0.26778340330604444,0.6666666666666666,0.6363636363636364,0.9081380665159189,1.0,0
69,Acoustic Sim - Open Chord Mix,TRR-TopKWeightedMean,wmean@5 (Acoustic Sim Natural),0.25774791564636934,0.6666666666666666,0.6363636363636364,0.9140584393045741,1.0,0
69,Acoustic Sim - Open Chord Mix,TRR+LLM,Acoustic Sim Natural,0.39055593115089526,0.6071428571428571,0.36363636363636365,0.6795575830370985,0.4,0
69,Acoustic Sim - Open Chord Mix,Text-RAG,Studio Clean,0.02150555852841417,1.0,1.0,0.9989204758298212,1.0,0
69,Acoustic Sim - Open Chord Mix,Text+LLM,Studio Clean,0.2517128061615346,0.7857142857142857,0.45454545454545453,0.7557592729271433,0.4,0
70,Ambient Swells - Cloud Reverb Pass,TRR,Ambient Swells Ethereal,0.10533465269066597,0.8095238095238095,0.7,0.9743572033014303,1.0,0
70,Ambient Swells - Cloud Reverb Pass,TRR-TopKMean,mean@5 (Ambient Swells Ethereal),0.2867358701579914,0.47619047619047616,0.5,0.777451067778815,1.0,0
70,Ambient Swells - Cloud Reverb Pass,TRR-TopKWeightedMean,wmean@5 (Ambient Swells Ethereal),0.28658690734559195,0.47619047619047616,0.5,0.7776752827938902,1.0,0
70,Ambient Swells - Cloud Reverb Pass,TRR+LLM,Ambient Swells Ethereal,0.10533465269066597,0.8095238095238095,0.7,0.9743572033014303,1.0,0
70,Ambient Swells - Cloud Reverb Pass,Text-RAG,Ambient Swells Ethereal,0.10533465269066597,0.8095238095238095,0.7,0.9743572033014303,1.0,0
70,Ambient Swells - Cloud Reverb Pass,Text+LLM,Ambient Swells Ethereal,0.10533465269066597,0.8095238095238095,0.7,0.9743572033014303,1.0,0
71,Auto-Wah Funk - Sync Pulse Mix,TRR,Auto-Wah Funk Rhythm,0.06757800850670535,0.8571428571428571,0.7647058823529411,0.992539748489815,1.0,0
71,Auto-Wah Funk - Sync Pulse Mix,TRR-TopKMean,mean@5 (Auto-Wah Funk Rhythm),0.1843786620637983,0.5714285714285714,0.47058823529411764,0.9444982984424178,1.0,0
71,Auto-Wah Funk - Sync Pulse Mix,TRR-TopKWeightedMean,wmean@5 (Auto-Wah Funk Rhythm),0.18415231397990975,0.5714285714285714,0.47058823529411764,0.9447071728414145,1.0,0
71,Auto-Wah Funk - Sync Pulse Mix,TRR+LLM,Auto-Wah Funk Rhythm,0.30098549355506005,0.7142857142857143,0.4117647058823529,0.7578307669562951,0.2857142857142857,0
71,Auto-Wah Funk - Sync Pulse Mix,Text-RAG,Auto-Wah Funk Rhythm,0.06757800850670535,0.8571428571428571,0.7647058823529411,0.992539748489815,1.0,0
71,Auto-Wah Funk - Sync Pulse Mix,Text+LLM,Auto-Wah Funk Rhythm,0.30098549355506005,0.7142857142857143,0.4117647058823529,0.7578307669562951,0.2857142857142857,0
72,Bitcrushed Synth - Studio Mix,TRR,Underwater,0.020768498282711,1.0,1.0,0.9973985165424627,1.0,0
72,Bitcrushed Synth - Studio Mix,TRR-TopKMean,mean@5 (Underwater),0.20557013270927119,0.23809523809523808,0.0,0.7823805717580545,1.0,0
72,Bitcrushed Synth - Studio Mix,TRR-TopKWeightedMean,wmean@5 (Underwater),0.18862984236685312,0.23809523809523808,0.0,0.8090574512794642,1.0,0
72,Bitcrushed Synth - Studio Mix,TRR+LLM,Underwater,0.020768498282711,1.0,1.0,0.9973985165424627,1.0,0
72,Bitcrushed Synth - Studio Mix,Text-RAG,Studio Clean,0.41600187146072254,0.5294117647058824,0.0,0.00032859234234503177,0.2,0
72,Bitcrushed Synth - Studio Mix,Text+LLM,Studio Clean,0.27980690195374447,0.7142857142857143,0.16666666666666666,0.5517173079436021,1.0,0
73,Black Metal Lo-Fi - Steel Edge Mix,TRR,Black Metal LoFi Raw,0.11601816649343019,0.8461538461538461,0.7857142857142857,0.9715163305914747,1.0,0
73,Black Metal Lo-Fi - Steel Edge Mix,TRR-TopKMean,mean@5 (Black Metal LoFi Raw),34.31640218316512,0.38461538461538464,0.35714285714285715,0.01239148951199825,1.0,0
73,Black Metal Lo-Fi - Steel Edge Mix,TRR-TopKWeightedMean,wmean@5 (Black Metal LoFi Raw),33.53955808673987,0.38461538461538464,0.35714285714285715,0.012700281498152178,1.0,0
73,Black Metal Lo-Fi - Steel Edge Mix,TRR+LLM,Black Metal LoFi Raw,0.4349701619081227,0.65625,0.42857142857142855,0.4388649022961545,0.5,0
73,Black Metal Lo-Fi - Steel Edge Mix,Text-RAG,Black Metal LoFi Raw,0.11601816649343019,0.8461538461538461,0.7857142857142857,0.9715163305914747,1.0,0
73,Black Metal Lo-Fi - Steel Edge Mix,Text+LLM,Black Metal LoFi Raw,0.4349701619081227,0.65625,0.42857142857142855,0.4388649022961545,0.5,0
74,Brian May Style - Studio Mix,TRR,Brian May Queen Tone,0.08969767374857666,0.782608695652174,0.8333333333333334,0.9999991991572795,1.0,0
74,Brian May Style - Studio Mix,TRR-TopKMean,mean@5 (Brian May Queen Tone),26.618912275029835,0.391304347826087,0.25,0.9999887401963252,1.0,0
74,Brian May Style - Studio Mix,TRR-TopKWeightedMean,wmean@5 (Brian May Queen Tone),25.10545778002404,0.391304347826087,0.25,0.9999901250033026,1.0,0
74,Brian May Style - Studio Mix,TRR+LLM,Brian May Queen Tone,57.4539282761194,0.5714285714285714,0.5833333333333334,0.0037954451417625363,0.5,0
74,Brian May Style - Studio Mix,Text-RAG,Brian May Queen Tone,0.08969767374857666,0.782608695652174,0.8333333333333334,0.9999991991572795,1.0,0
74,Brian May Style - Studio Mix,Text+LLM,Brian May Queen Tone,57.4539282761194,0.5714285714285714,0.5833333333333334,0.0037954451417625363,0.5,0
75,British Invasion - Studio Mix,TRR,British Invasion Classic,0.5491767839009997,0.2857142857142857,0.2727272727272727,0.39889933672295264,1.0,0
75,British Invasion - Studio Mix,TRR-TopKMean,mean@5 (British Invasion Classic),19.61253444141113,0.3333333333333333,0.6363636363636364,0.26747508988928104,1.0,0
75,British Invasion - Studio Mix,TRR-TopKWeightedMean,wmean@5 (British Invasion Classic),19.900379905819296,0.3333333333333333,0.6363636363636364,0.26729975784938587,1.0,0
75,British Invasion - Studio Mix,TRR+LLM,British Invasion Classic,0.5167958013509458,0.2962962962962963,0.2727272727272727,0.3775118012692478,0.3333333333333333,0
75,British Invasion - Studio Mix,Text-RAG,British Invasion Classic,0.5491767839009997,0.2857142857142857,0.2727272727272727,0.39889933672295264,1.0,0
75,British Invasion - Studio Mix,Text+LLM,British Invasion Classic,0.5167958013509458,0.2962962962962963,0.2727272727272727,0.3775118012692478,0.3333333333333333,0
76,Brown Sound - Raw Amp Pass,TRR,Brown Sound Modern,0.10533554047403243,0.8260869565217391,0.9166666666666666,0.9999988975254281,1.0,0
76,Brown Sound - Raw Amp Pass,TRR-TopKMean,mean@5 (Brown Sound Modern),26.698577567460852,0.34782608695652173,0.25,0.9999944963958699,1.0,0
76,Brown Sound - Raw Amp Pass,TRR-TopKWeightedMean,wmean@5 (Brown Sound Modern),26.59787162319797,0.34782608695652173,0.25,0.9999945443889848,1.0,0
76,Brown Sound - Raw Amp Pass,TRR+LLM,Brown Sound Modern,0.10533554047403243,0.8260869565217391,0.9166666666666666,0.9999988975254281,1.0,0
76,Brown Sound - Raw Amp Pass,Text-RAG,Saturated Drive Rhythm,3.9883122514899267,0.8461538461538461,0.9166666666666666,0.9999631358305562,0.75,0
76,Brown Sound - Raw Amp Pass,Text+LLM,Saturated Drive Rhythm,4.191139722547208,0.9565217391304348,0.9166666666666666,0.999999963985284,1.0,0
77,Classic Plexi - Raw Amp Pass,TRR,Plexi Classic Hot,0.46743229502761424,0.8260869565217391,0.9166666666666666,0.9999802633822616,1.0,0
77,Classic Plexi - Raw Amp Pass,TRR-TopKMean,mean@5 (Plexi Classic Hot),29.49288295052458,0.6521739130434783,0.5,0.9999924004690603,1.0,0
77,Classic Plexi - Raw Amp Pass,TRR-TopKWeightedMean,wmean@5 (Plexi Classic Hot),27.67671896580849,0.6956521739130435,0.5833333333333334,0.9999921558663672,1.0,0
77,Classic Plexi - Raw Amp Pass,TRR+LLM,Plexi Classic Hot,0.4630970764561381,0.7037037037037037,0.5833333333333334,0.9999772586076502,0.6666666666666666,0
77,Classic Plexi - Raw Amp Pass,Text-RAG,Plexi Classic Hot,0.46743229502761424,0.8260869565217391,0.9166666666666666,0.9999802633822616,1.0,0
77,Classic Plexi - Raw Amp Pass,Text+LLM,Plexi Classic Hot,0.4630970764561381,0.7037037037037037,0.5833333333333334,0.9999772586076502,0.6666666666666666,0
78,Doom/Stoner Fuzz - Steel Edge Mix,TRR,DoomStoner Fuzz Heavy,0.5812840431858549,0.34782608695652173,0.125,0.3691699983659013,1.0,0
78,Doom/Stoner Fuzz - Steel Edge Mix,TRR-TopKMean,mean@5 (DoomStoner Fuzz Heavy),44.25594478585243,0.30434782608695654,0.25,0.007927053428388462,1.0,0
78,Doom/Stoner Fuzz - Steel Edge Mix,TRR-TopKWeightedMean,wmean@5 (DoomStoner Fuzz Heavy),44.94114180228498,0.30434782608695654,0.25,0.007862114903249427,1.0,0
78,Doom/Stoner Fuzz - Steel Edge Mix,TRR+LLM,DoomStoner Fuzz Heavy,0.5812840431858549,0.34782608695652173,0.125,0.3691699983659013,1.0,0
78,Doom/Stoner Fuzz - Steel Edge Mix,Text-RAG,DoomStoner Fuzz Heavy,0.5812840431858549,0.34782608695652173,0.125,0.3691699983659013,1.0,0
78,Doom/Stoner Fuzz - Steel Edge Mix,Text+LLM,DoomStoner Fuzz Heavy,0.5812840431858549,0.34782608695652173,0.125,0.3691699983659013,1.0,0
79,Dreamy Shoegaze - Cloud Reverb Pass,TRR,Dreamy Shoegaze Ethereal,0.05232905098950498,0.896551724137931,0.7,0.9901062166619148,0.8,0
79,Dreamy Shoegaze - Cloud Reverb Pass,TRR-TopKMean,mean@5 (Dreamy Shoegaze Ethereal),0.08474824733763324,0.7931034482758621,0.4,0.9841297226492085,0.8,0
79,Dreamy Shoegaze - Cloud Reverb Pass,TRR-TopKWeightedMean,wmean@5 (Dreamy Shoegaze Ethereal),0.08376835814518502,0.7931034482758621,0.4,0.9844310081263459,0.8,0
79,Dreamy Shoegaze - Cloud Reverb Pass,TRR+LLM,Dreamy Shoegaze Ethereal,0.3739697815663945,0.65625,0.5,0.5623329836207932,0.6666666666666666,0
79,Dreamy Shoegaze - Cloud Reverb Pass,Text-RAG,Ambient Swells Ethereal,0.1019475866414943,0.8571428571428571,0.7,0.9770977406622757,1.0,0
79,Dreamy Shoegaze - Cloud Reverb Pass,Text+LLM,Ambient Swells Ethereal,0.3230034101922941,0.75,0.5,0.6522103118759012,0.6666666666666666,0
80,Garage Rock Fuzz - Raw Amp Pass,TRR,Garage Rock Fuzz Raw,0.06820771706658216,0.8695652173913043,0.8,0.9842185081787346,1.0,0
80,Garage Rock Fuzz - Raw Amp Pass,TRR-TopKMean,mean@5 (Garage Rock Fuzz Raw),0.26658886519797537,0.6956521739130435,0.4,0.7132230953862465,1.0,0
80,Garage Rock Fuzz - Raw Amp Pass,TRR-TopKWeightedMean,wmean@5 (Garage Rock Fuzz Raw),0.25876175641890165,0.6956521739130435,0.4,0.729994556346533,1.0,0
80,Garage Rock Fuzz - Raw Amp Pass,TRR+LLM,Garage Rock Fuzz Raw,0.1421768095396345,0.8148148148148148,0.6,0.9119287050366645,0.6666666666666666,0
80,Garage Rock Fuzz - Raw Amp Pass,Text-RAG,Garage Rock Fuzz Raw,0.06820771706658216,0.8695652173913043,0.8,0.9842185081787346,1.0,0
80,Garage Rock Fuzz - Raw Amp Pass,Text+LLM,Garage Rock Fuzz Raw,0.1421768095396345,0.8148148148148148,0.6,0.9119287050366645,0.6666666666666666,0
81,Grunge Dirt - Raw Amp Pass,TRR,Grunge Dirt Seattle,0.06382145226458046,0.9523809523809523,1.0,0.9747476340714396,1.0,0
81,Grunge Dirt - Raw Amp Pass,TRR-TopKMean,mean@5 (Grunge Dirt Seattle),19.143814329100348,0.38095238095238093,0.3333333333333333,0.012788811347522825,1.0,0
81,Grunge Dirt - Raw Amp Pass,TRR-TopKWeightedMean,wmean@5 (Grunge Dirt Seattle),18.51852307912869,0.38095238095238093,0.3333333333333333,0.013193591463161953,1.0,0
81,Grunge Dirt - Raw Amp Pass,TRR+LLM,Grunge Dirt Seattle,0.1207830849718623,0.9130434782608695,1.0,0.9105705745074233,0.5,0
81,Grunge Dirt - Raw Amp Pass,Text-RAG,Grunge Dirt Seattle,0.06382145226458046,0.9523809523809523,1.0,0.9747476340714396,1.0,0
81,Grunge Dirt - Raw Amp Pass,Text+LLM,Grunge Dirt Seattle,0.1207830849718623,0.9130434782608695,1.0,0.9105705745074233,0.5,0
82,Hard Rock Crunch - Raw Amp Pass,TRR,Studio Clean,0.15757856241676194,0.5238095238095238,0.35714285714285715,0.9390619886865595,1.0,0
82,Hard Rock Crunch - Raw Amp Pass,TRR-TopKMean,mean@5 (Studio Clean),0.25326084399574,0.47619047619047616,0.35714285714285715,0.8768998753901396,1.0,0
82,Hard Rock Crunch - Raw Amp Pass,TRR-TopKWeightedMean,wmean@5 (Studio Clean),0.2507706728716157,0.47619047619047616,0.35714285714285715,0.8792469977205811,1.0,0
82,Hard Rock Crunch - Raw Amp Pass,TRR+LLM,Studio Clean,0.4266499970701981,0.6111111111111112,0.21428571428571427,0.0015891201525562479,0.16666666666666666,0
82,Hard Rock Crunch - Raw Amp Pass,Text-RAG,Southern Rock,0.41496569772176867,0.45714285714285713,0.21428571428571427,0.1863413874976225,0.3333333333333333,0
82,Hard Rock Crunch - Raw Amp Pass,Text+LLM,Southern Rock,0.42274906389682404,0.5128205128205128,0.21428571428571427,0.004316378962059469,0.16666666666666666,0
83,Indie Jangle - Open Chord Mix,TRR,Indie Jangle Bright,0.7313736996658952,0.09523809523809523,0.125,0.3576740550689559,1.0,0
83,Indie Jangle - Open Chord Mix,TRR-TopKMean,mean@5 (Indie Jangle Bright),0.4184620732500568,0.19047619047619047,0.1875,0.7032864670353517,1.0,0
83,Indie Jangle - Open Chord Mix,TRR-TopKWeightedMean,wmean@5 (Indie Jangle Bright),0.4246561894796678,0.09523809523809523,0.125,0.6943521194604105,1.0,0
83,Indie Jangle - Open Chord Mix,TRR+LLM,Indie Jangle Bright,0.7313736996658952,0.09523809523809523,0.125,0.3576740550689559,1.0,0
83,Indie Jangle - Open Chord Mix,Text-RAG,Indie Jangle Bright,0.7313736996658952,0.09523809523809523,0.125,0.3576740550689559,1.0,0
83,Indie Jangle - Open Chord Mix,Text+LLM,Indie Jangle Bright,0.7313736996658952,0.09523809523809523,0.125,0.3576740550689559,1.0,0
84,Industrial Metal - Steel Edge Mix,TRR,Industrial Metal Aggressive,0.12612539547852916,0.8461538461538461,0.9285714285714286,0.9666505464991165,1.0,0
84,Industrial Metal - Steel Edge Mix,TRR-TopKMean,mean@5 (Industrial Metal Aggressive),41.60830996053186,0.7307692307692307,0.8571428571428571,0.010128931071769588,1.0,0
84,Industrial Metal - Steel Edge Mix,TRR-TopKWeightedMean,wmean@5 (Industrial Metal Aggressive),41.46031816325344,0.7307692307692307,0.8571428571428571,0.010168431286798221,1.0,0
