query_idx,query_name,method,retrieved_name,l2,acc@0.1,recall,cosine,module,missing,hard_subset_mode,candidate_pool_size
18,UK Garage Pulse,CLAP,C86 Indie,57.69519339557739,0.2692307692307692,0.35294117647058826,0.05269872946458092,0.6666666666666666,0,none,1064
18,UK Garage Pulse,PaSST,,,,,,,1,none,1064
18,UK Garage Pulse,PANNs,,,,,,,1,none,1064
18,UK Garage Pulse,TRR,Contemporary Jazz Crescendo,0.4485270586942914,0.38095238095238093,0.35294117647058826,0.9557673228054158,0.8333333333333334,0,none,1064
19,Future Bass Pluck Cyber,Text-RAG,Future Bass Pluck Pulse,0.09221383017850672,0.7619047619047619,0.7058823529411765,0.9960202790182783,1.0,0,none,1064
19,Future Bass Pluck Cyber,Wav2Vec-RAG,Hyperpop Glitch Wave,0.12097553274860798,0.6666666666666666,0.6470588235294118,0.9930869968733772,1.0,0,none,1064
19,Future Bass Pluck Cyber,FeatureNN-RAG,VHS Glitch,61.469301959927684,0.15384615384615385,0.17647058823529413,0.04966216069710769,0.6666666666666666,0,none,1064
19,Future Bass Pluck Cyber,CLAP,Deep House Bass,0.11506293309067246,0.6666666666666666,0.6470588235294118,0.9935435742793175,1.0,0,none,1064
19,Future Bass Pluck Cyber,PaSST,,,,,,,1,none,1064
19,Future Bass Pluck Cyber,PANNs,,,,,,,1,none,1064
19,Future Bass Pluck Cyber,TRR,Hyperpop Glitch Wave,0.12097553274860798,0.6666666666666666,0.6470588235294118,0.9930869968733772,1.0,0,none,1064
20,Smooth Jazz Lead Nocturne,Text-RAG,Smooth Jazz Lead Blue,0.13456200199518575,0.38095238095238093,0.3333333333333333,0.9781946726108187,1.0,0,none,1064
20,Smooth Jazz Lead Nocturne,Wav2Vec-RAG,Microtonal Fusion Void,1.736417551413583,0.23809523809523808,0.16666666666666666,0.870348243801988,0.5714285714285714,0,none,1064
20,Smooth Jazz Lead Nocturne,FeatureNN-RAG,Plunderphonics Collage,55.20341882371194,0.23076923076923078,0.2777777777777778,0.12843266131430864,0.5555555555555556,0,none,1064
